year,iso3_code,fishery_name,fishery_id,fao_area_code,gear,total_catch_fishery,catch_w_discard,scaleup_id,fao_landing_c_name,depth,location,vessel_length,un_code,identifier,iso2_code,official_name_en,watson_country_id,watson_c_name,fao_c_name,productive_sector,fisheries_sector,GilmanGear25Description,GFWClass,GFWCategory
2017,CHN,East China Sea drift gillnet,274,61,GNB,484228.24999999994,509713.947034383,227,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2017,CHN,East China sea jigging,275,61,HL_,489204.44999999995,514952.05216876924,228,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Handlines,pole_and_line,pole_and_line
2017,CHN,East China Sea light seine,276,61,PS_,659989.5499999999,694725.8421537788,229,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,East China Sea offshore trawl,277,61,OTB,2235758.06,2353429.537046477,230,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,CHN,East China Sea purse seine,278,61,PS_,1072885.7,1129353.3688196104,231,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,Yellow Sea light seine,281,61,PS_,622481.53,655243.7155108934,234,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,Yellow Sea pelagic trawl,282,61,OTM,630961.1,664169.5791500993,235,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,CHN,Yellow Sea purse seine,283,61,PS_,869947.72,915734.4422029628,236,China,100-500m,Offshore,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,China WCPO longline fishery,285,71,LLP,25884.48,27246.820742597745,238,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CHN,China WCPO purse seine fishery,286,71,PS_,18351.52,19317.38947368421,239,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,Chinese longline TUNA fishery in ECPO,287,77,LLP,28141,29622.10574995435,240,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CHN,Chinese longline TUNA fishery in SWPO,288,81,LLP,3512.5,3621.133470437576,241,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CHN,Chinese purse seines TUNA fishery in SWPO,289,81,PS_,3512.5,3697.3682605487065,242,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Purse seine,other_seines,seiners
2017,CHN,China SEPO longline fishery,290,87,LLP,6517,6859.99978202847,243,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CHN,Chinese pelagic trawls in seP,291,87,OTM,326134,343298.9474916372,244,China,NA,none,none,156,41,CN,the People's Republic of China,156,China Main,China,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,CIV,Cote  D'Ivoire ECAO gillnet fishery,362,34,GNP,1199.56,1358.5051111017253,251,Côte d'Ivoire,NA,none,none,384,107,CI,the Republic of Côte d'Ivoire,384,Cote d'Ivoire,NA,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,CIV,Cote  D'Ivoire ECAO purse seine fishery,363,34,PS_,7480.4400000000005,7664.38508178911,252,Côte d'Ivoire,NA,none,none,384,107,CI,the Republic of Côte d'Ivoire,384,Cote d'Ivoire,NA,none,industrial,Purse seine,other_seines,seiners
2017,CIV,Industrial Demersal Finfish Trawl (OTB),364,34,OTB,4649,6727.929165801686,253,Côte d'Ivoire,0-100m,Inshore,15 - 30 m,384,107,CI,the Republic of Côte d'Ivoire,384,Cote d'Ivoire,NA,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,CIV,Industrial Inshore Crustacean Trawl (TBS),365,34,OTS,665.8,1476.2751561321465,254,Côte d'Ivoire,0-100m,Inshore,24 - 40 m,384,107,CI,the Republic of Côte d'Ivoire,384,Cote d'Ivoire,NA,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,CIV,Industrial Offshore Crustacean Trawl (TBD),366,34,OTS,70.60000000000001,156.5397482837529,255,Côte d'Ivoire,100-500m,Offshore,24 - 40 m,384,107,CI,the Republic of Côte d'Ivoire,384,Cote d'Ivoire,NA,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,CMR,Industrial Demersal Finfish Trawl (OTB),204,34,OTB,18260.6,26426.33763475137,264,Cameroon,0-100m,Inshore,10-24 m,120,32,CM,the Republic of Cameroon,120,Cameroon,Cameroon,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,CMR,Semi Industrial Small Pelagic Purse Seine (PS),207,34,PS_,19037.079999999998,19975.949099546036,267,Cameroon,0-100m,Inshore,10-24 m,120,32,CM,the Republic of Cameroon,120,Cameroon,Cameroon,industrial,industrial,Purse seine,other_seines,seiners
2017,COG,Industrial Demersal Finfish Trawl (OTB),333,34,OTB,3279.7499999999995,4746.382554644973,277,Congo,0-100m,Inshore,10-24 m,178,46,CG,the Republic of the Congo,178,Congo Rep,Congo,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,COG,Industrial Inshore Crustacean Trawl (TBS),334,34,OTS,373.35,827.8272411891744,278,Congo,0-100m,Inshore,10-24 m,178,46,CG,the Republic of the Congo,178,Congo Rep,Congo,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,COG,Industrial Offshore Crustacean Trawl (TBD),335,34,OTS,380,842.5724489795917,279,Congo,100-500m,Offshore,10-24 m,178,46,CG,the Republic of the Congo,178,Congo Rep,Congo,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,COG,Industrial Small Pelagic Purse Seine (PS),336,34,PS_,5166.960000000001,5421.783794731051,280,Congo,0-100m,Inshore,10-24 m,178,46,CG,the Republic of the Congo,178,Congo Rep,Congo,industrial,industrial,Purse seine,other_seines,seiners
2017,COK,Cook Islands ECPO longline fishery,343,77,LLP,4007,4327.214240816973,282,Cook Islands,NA,none,none,184,47,CK,the Cook Islands,184,Cook Is.,Cook Islands,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,COL,Caribbean industrial otter bottom trawls,305,31,OTB,172.05,649.2460294595032,296,Colombia,0-100m,none,10-24 m,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,COL,Caribbean industrial purse seines (TUNA F),306,31,PS_,45.14,48.05534702400124,297,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Purse seine,other_seines,seiners
2017,COL,Caribbean industrial seine boats for shrimps,307,31,SV_,41.34,83.6847755147969,298,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Boat seines,other_seines,seiners
2017,COL,Caribbean red de enmalle de encierro,308,31,GNS,1020.4599999999999,1235.4232281385223,299,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,none,industrial,Surface & Bottom Set Gillnet,set_gillnets,set_gillnets
2017,COL,Colombia ECPO purse seine fishery,309,77,PS_,16395,17167.538450838147,300,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,none,industrial,Purse seine,other_seines,seiners
2017,COL,Pacific industrial bottom gillnets,320,87,GNB,269.49,364.66851524449123,311,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Bottom gillnet,set_gillnets,set_gillnets
2017,COL,Pacific industrial purse seines (TUNA F),321,87,PS_,21871.89,22902.502510786093,312,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Purse seine,other_seines,seiners
2017,COL,Pacific industrial set gillnets,322,87,GNB,17.799999999999997,24.086264367816092,313,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Bottom gillnet,set_gillnets,set_gillnets
2017,COL,Pacific industrial set longlines,323,87,LLB,0.74,0.9721896162528216,314,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,industrial,industrial,Longlines - bottom,set_longlines,set_longlines
2017,COL,Pacific red de enmalle de encierro,324,87,GNP,1995.53,2259.9434243711894,315,Colombia,NA,none,none,170,44,CO,the Republic of Colombia,170,Colombia,Colombia,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,COM,Comoros WIO gillnet fishery,325,51,GNP,366.16999999999996,414.6879145978152,316,Comoros,NA,none,none,174,45,KM,the Union of the Comoros,174,Comoros,Comoros,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,COM,Comoros WIO handline fishery,326,51,HL_,6145.16,6790.2323618515475,317,Comoros,NA,none,none,174,45,KM,the Union of the Comoros,174,Comoros,Comoros,none,industrial,Handlines,pole_and_line,pole_and_line
2017,COM,Comoros WIO longline fishery,327,51,LLP,4658.669999999999,5030.960305368097,318,Comoros,NA,none,none,174,45,KM,the Union of the Comoros,174,Comoros,Comoros,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CPV,Cape Verde ECAO purse seine fishery,186,34,PS_,11767,12056.352338831177,319,Cabo Verde,NA,none,none,132,35,CV,Republic of Cabo Verde,132,Cape Verde,Cabo Verde,none,industrial,Purse seine,other_seines,seiners
2017,CRI,Tuna-Atlantic,348,31,LLP,407.75,413.12036585365854,322,Costa Rica,100-500m,Offshore,24-40 m,188,48,CR,the Republic of Costa Rica,188,Costa Rica,Costa Rica,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CRI,Semi-industrial Pacific shrimp trawl,353,77,OTS,372.75,765.9246808267997,327,Costa Rica,0-100m,Inshore,none,188,48,CR,the Republic of Costa Rica,188,Costa Rica,Costa Rica,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,CRI,Tuna-Pacific,355,77,LLP,5356.75,5784.827326371488,329,Costa Rica,100-500m,Offshore,24-40 m,188,48,CR,the Republic of Costa Rica,188,Costa Rica,Costa Rica,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CUB,Cuba industrial shrimp trawl,381,31,OTS,3850.15,4343.090898800709,331,Cuba,0-100m,Inshore,24-40 m,192,49,CU,the Republic of Cuba,192,Cuba,Cuba,industrial,industrial,Shrimp trawl,trawlers,trawlers
2017,CUB,Deep slope,382,31,LLB,429,563.7320942325874,332,Cuba,100-500m,Offshore,10-24 m,192,49,CU,the Republic of Cuba,192,Cuba,Cuba,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,CUB,Offshore pelagics,385,31,LLP,1712.25,1734.8021035837742,335,Cuba,100-500m,Offshore,24-40 m,192,49,CU,the Republic of Cuba,192,Cuba,Cuba,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CUW,Curacao ECAO purse seine fishery,387,34,PS_,30288,31032.7868852459,337,Curaçao,NA,none,none,531,286,CW,Curaçao,534,Curaçao,NA,none,industrial,Purse seine,other_seines,seiners
2017,CYP,Cypriot waters bottom trawlers,388,37,OTB,105.44,152.59069646569645,339,Cyprus,NA,none,24-40 m,196,50,CY,the Republic of Cyprus,196,Cyprus,Cyprus,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,CYP,Cyprus Med longline fishery,391,37,LLP,679.9,734.23236921312,342,Cyprus,NA,none,none,196,50,CY,the Republic of Cyprus,196,Cyprus,Cyprus,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,CYP,Gulf of Gabes bottom trawls,392,37,OTB,55.760000000000005,80.6942084942085,343,Cyprus,NA,none,24-40 m,196,50,CY,the Republic of Cyprus,196,Cyprus,Cyprus,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,CYP,North Levant bottom trawls,393,37,OTB,28.330000000000002,40.99894146457066,344,Cyprus,NA,none,24-40 m,196,50,CY,the Republic of Cyprus,196,Cyprus,Cyprus,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,Northwest Atlantic German bottom trawlers,577,21,OTB,1934,2798.8422270699057,348,Germany,NA,none,>40 m,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,Baltic sea German bottom trawlers for demersal,578,27,OTB,3844.9199999999996,4202.098531917949,349,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,Baltic sea German gillnet for demersal fish,579,27,GNP,6013.170000000001,6329.652200286182,350,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,DEU,Baltic sea midwater pair trawls,580,27,PTM,9145.61,9145.61,351,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Pair trawls, midwater",trawlers,trawlers
2017,DEU,Baltic sea midwater trawlers,581,27,OTM,7317.76,7391.6770655599175,352,Germany,NA,none,>40 m,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DEU,British islands grounds bottom trawls,582,27,OTB,3143.09,3143.09,353,Germany,NA,none,>40 m,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,British islands grounds midwater trawls,583,27,OTM,68202.08,74947.34166030193,354,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DEU,Eastern arctic German bottom trawlers,584,27,OTB,5388.42,7798.003104663423,355,Germany,NA,none,>40 m,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,Eastern arctic midwater trawlers,585,27,OTM,9115.4,10370.193877630774,356,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DEU,North sea beam trawls for shrimp and flatfish,586,27,TBB,10600.73,19522.5229612375,357,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,Beam trawls,trawlers,trawlers
2017,DEU,North sea German bottom trawlers for demersal fish,587,27,OTB,16993.510000000002,32063.226229064305,358,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DEU,North sea midwater trawlers for pelagic fish,588,27,OTM,45925.399999999994,52247.32662378972,359,Germany,NA,none,none,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DEU,Central East Atlantic midwater trawlers,590,34,OTM,21954,24976.10990272774,361,Germany,NA,none,>40 m,276,79,DE,the Federal Republic of Germany,276,Germany,Germany,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DJI,Djibouti WIO handline fishery,411,51,HL_,101.5,112.15528384279476,364,Djibouti,NA,none,none,262,72,DJ,the Republic of Djibouti,262,Djibouti,Djibouti,none,industrial,Handlines,pole_and_line,pole_and_line
2017,DJI,Semi-industrial gillnet,412,51,GNP,917.8,1039.4112633700202,365,Djibouti,0-100m,Inshore,10-24 m,262,72,DJ,the Republic of Djibouti,262,Djibouti,Djibouti,industrial,industrial,Pelagic gillnets,driftnets,driftnets
2017,DJI,Semi-industrial longline,413,51,LLB,350.35,460.3813365888364,366,Djibouti,0-100m,Inshore,10-24 m,262,72,DJ,the Republic of Djibouti,262,Djibouti,Djibouti,industrial,industrial,Longlines - bottom,set_longlines,set_longlines
2017,DJI,Semi-industrial trap,414,51,FPO,444,532.3744222689076,367,Djibouti,0-100m,Inshore,10-24 m,262,72,DJ,the Republic of Djibouti,262,Djibouti,Djibouti,industrial,industrial,Pots,pots_and_traps,pots_and_traps
2017,DMA,Large pelagic fishery,415,31,LLP,782,792.299977243173,368,Dominica,100-500m,Offshore,10-24 m,212,55,DM,the Commonwealth of Dominica,212,Dominica,Dominica,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,DNK,NW Atlantic bottom trawlers for crustaceans,397,21,OTB,2511,3633.8641643835617,369,Denmark,NA,none,none,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DNK,Baltic sea midwater trawls,400,27,OTM,20772.37,23631.82043856545,372,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DNK,NE Atlantic midwater trawls,401,27,OTM,68793.92,78263.8461769842,373,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DNK,NE Atlantic otter bottom trawls,402,27,OTB,3173.5399999999995,4592.677426329374,374,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DNK,North Sea bottom trawlers,404,27,OTB,460635.45,682422.8884955506,376,Denmark,NA,none,none,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DNK,North sea midwater trawlers,406,27,OTM,214887.09,221533.08303186434,378,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DNK,Norwegian sea bottom trawls,407,27,OTB,7426.249999999999,10747.105931164882,379,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,DNK,Norwegian sea midwater trawls,408,27,OTM,14781.160000000002,16815.88121149429,380,Denmark,NA,none,>40 m,208,54,DK,the Kingdom of Denmark,208,Denmark,Denmark,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,DOM,Deep-sea line fishery,416,31,LLB,430.4,565.5715741722901,382,Dominican Republic,100-500m,Offshore,10-24 m,214,56,DO,the Dominican Republic,214,Dominican Rp,Dominican Republic,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,DOM,Deep-sea pot fishery,417,31,FPO,238.89999999999998,286.4507163683486,383,Dominican Republic,100-500m,Offshore,none,214,56,DO,the Dominican Republic,214,Dominican Rp,Dominican Republic,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,DOM,Ocean banks line fishery,418,31,LLB,440.4,578.7124100886402,384,Dominican Republic,>500m,Offshore,10-24 m,214,56,DO,the Dominican Republic,214,Dominican Rp,Dominican Republic,none,industrial,Longlines - bottom,set_longlines,set_longlines
